 81 648
  0   1   2   3   4   5   6   7   8 
 68  67  66  65  64  63  71  70  69 
 59  58  57  56  55  54  62  61  60 
 50  49  48  47  46  45  53  52  51 

 59  68  77   5  14  23  32  41  50 
 60  69  78   6  15  24  33  42  51 
 61  70  79   7  16  25  34  43  52 
 62  71  80   8  17  26  35  44  53 
 54  63  72   0   9  18  27  36  45 
 55  64  73   1  10  19  28  37  46 
 56  65  74   2  11  20  29  38  47 
 57  66  75   3  12  21  30  39  48 
 58  67  76   4  13  22  31  40  49 

 50  41  32  23  14   5  77  68  59 
 51  42  33  24  15   6  78  69  60 
 52  43  34  25  16   7  79  70  61 
 53  44  35  26  17   8  80  71  62 
 45  36  27  18   9   0  72  63  54 
 46  37  28  19  10   1  73  64  55 
 47  38  29  20  11   2  74  65  56 
 48  39  30  21  12   3  75  66  57 
 49  40  31  22  13   4  76  67  58 

 58  67  76   4  13  22  31  40  49 
 57  66  75   3  12  21  30  39  48 
 56  65  74   2  11  20  29  38  47 
 55  64  73   1  10  19  28  37  46 
 54  63  72   0   9  18  27  36  45 
 62  71  80   8  17  26  35  44  53 
 61  70  79   7  16  25  34  43  52 
 60  69  78   6  15  24  33  42  51 
 59  68  77   5  14  23  32  41  50 

 49  40  31  22  13   4  76  67  58 
 48  39  30  21  12   3  75  66  57 
 47  38  29  20  11   2  74  65  56 
 46  37  28  19  10   1  73  64  55 
 45  36  27  18   9   0  72  63  54 
 53  44  35  26  17   8  80  71  62 
 52  43  34  25  16   7  79  70  61 
 51  42  33  24  15   6  78  69  60 
 50  41  32  23  14   5  77  68  59 

 52  53  45  46  47  48  49  50  51 
 61  62  54  55  56  57  58  59  60 
 70  71  63  64  65  66  67  68  69 
 79  80  72  73  74  75  76  77  78 
  7   8   0   1   2   3   4   5   6 
 16  17   9  10  11  12  13  14  15 
 25  26  18  19  20  21  22  23  24 
 34  35  27  28  29  30  31  32  33 
 43  44  36  37  38  39  40  41  42 

 51  50  49  48  47  46  45  53  52 
 60  59  58  57  56  55  54  62  61 
 69  68  67  66  65  64  63  71  70 
 78  77  76  75  74  73  72  80  79 
  6   5   4   3   2   1   0   8   7 
 15  14  13  12  11  10   9  17  16 
 24  23  22  21  20  19  18  26  25 
 33  32  31  30  29  28  27  35  34 
 42  41  40  39  38  37  36  44  43 

 43  44  36  37  38  39  40  41  42 
 34  35  27  28  29  30  31  32  33 
 25  26  18  19  20  21  22  23  24 
 16  17   9  10  11  12  13  14  15 
  7   8   0   1   2   3   4   5   6 
 79  80  72  73  74  75  76  77  78 
 70  71  63  64  65  66  67  68  69 
 61  62  54  55  56  57  58  59  60 
 52  53  45  46  47  48  49  50  51 

 42  41  40  39  38  37  36  44  43 
 33  32  31  30  29  28  27  35  34 
 24  23  22  21  20  19  18  26  25 
 15  14  13  12  11  10   9  17  16 
  6   5   4   3   2   1   0   8   7 
 78  77  76  75  74  73  72  80  79 
 69  68  67  66  65  64  63  71  70 
 60  59  58  57  56  55  54  62  61 
 51  50  49  48  47  46  45  53  52 

 68  77   5  14  23  32  41  50  59 
 69  78   6  15  24  33  42  51  60 
 70  79   7  16  25  34  43  52  61 
 71  80   8  17  26  35  44  53  62 
 63  72   0   9  18  27  36  45  54 
 64  73   1  10  19  28  37  46  55 
 65  74   2  11  20  29  38  47  56 
 66  75   3  12  21  30  39  48  57 
 67  76   4  13  22  31  40  49  58 

 59  50  41  32  23  14   5  77  68 
 60  51  42  33  24  15   6  78  69 
 61  52  43  34  25  16   7  79  70 
 62  53  44  35  26  17   8  80  71 
 54  45  36  27  18   9   0  72  63 
 55  46  37  28  19  10   1  73  64 
 56  47  38  29  20  11   2  74  65 
 57  48  39  30  21  12   3  75  66 
 58  49  40  31  22  13   4  76  67 

 67  76   4  13  22  31  40  49  58 
 66  75   3  12  21  30  39  48  57 
 65  74   2  11  20  29  38  47  56 
 64  73   1  10  19  28  37  46  55 
 63  72   0   9  18  27  36  45  54 
 71  80   8  17  26  35  44  53  62 
 70  79   7  16  25  34  43  52  61 
 69  78   6  15  24  33  42  51  60 
 68  77   5  14  23  32  41  50  59 

 58  49  40  31  22  13   4  76  67 
 57  48  39  30  21  12   3  75  66 
 56  47  38  29  20  11   2  74  65 
 55  46  37  28  19  10   1  73  64 
 54  45  36  27  18   9   0  72  63 
 62  53  44  35  26  17   8  80  71 
 61  52  43  34  25  16   7  79  70 
 60  51  42  33  24  15   6  78  69 
 59  50  41  32  23  14   5  77  68 

 53  45  46  47  48  49  50  51  52 
 62  54  55  56  57  58  59  60  61 
 71  63  64  65  66  67  68  69  70 
 80  72  73  74  75  76  77  78  79 
  8   0   1   2   3   4   5   6   7 
 17   9  10  11  12  13  14  15  16 
 26  18  19  20  21  22  23  24  25 
 35  27  28  29  30  31  32  33  34 
 44  36  37  38  39  40  41  42  43 

 52  51  50  49  48  47  46  45  53 
 61  60  59  58  57  56  55  54  62 
 70  69  68  67  66  65  64  63  71 
 79  78  77  76  75  74  73  72  80 
  7   6   5   4   3   2   1   0   8 
 16  15  14  13  12  11  10   9  17 
 25  24  23  22  21  20  19  18  26 
 34  33  32  31  30  29  28  27  35 
 43  42  41  40  39  38  37  36  44 

 44  36  37  38  39  40  41  42  43 
 35  27  28  29  30  31  32  33  34 
 26  18  19  20  21  22  23  24  25 
 17   9  10  11  12  13  14  15  16 
  8   0   1   2   3   4   5   6   7 
 80  72  73  74  75  76  77  78  79 
 71  63  64  65  66  67  68  69  70 
 62  54  55  56  57  58  59  60  61 
 53  45  46  47  48  49  50  51  52 

 43  42  41  40  39  38  37  36  44 
 34  33  32  31  30  29  28  27  35 
 25  24  23  22  21  20  19  18  26 
 16  15  14  13  12  11  10   9  17 
  7   6   5   4   3   2   1   0   8 
 79  78  77  76  75  74  73  72  80 
 70  69  68  67  66  65  64  63  71 
 61  60  59  58  57  56  55  54  62 
 52  51  50  49  48  47  46  45  53 

 77   5  14  23  32  41  50  59  68 
 78   6  15  24  33  42  51  60  69 
 79   7  16  25  34  43  52  61  70 
 80   8  17  26  35  44  53  62  71 
 72   0   9  18  27  36  45  54  63 
 73   1  10  19  28  37  46  55  64 
 74   2  11  20  29  38  47  56  65 
 75   3  12  21  30  39  48  57  66 
 76   4  13  22  31  40  49  58  67 

 68  59  50  41  32  23  14   5  77 
 69  60  51  42  33  24  15   6  78 
 70  61  52  43  34  25  16   7  79 
 71  62  53  44  35  26  17   8  80 
 63  54  45  36  27  18   9   0  72 
 64  55  46  37  28  19  10   1  73 
 65  56  47  38  29  20  11   2  74 
 66  57  48  39  30  21  12   3  75 
 67  58  49  40  31  22  13   4  76 

 76   4  13  22  31  40  49  58  67 
 75   3  12  21  30  39  48  57  66 
 74   2  11  20  29  38  47  56  65 
 73   1  10  19  28  37  46  55  64 
 72   0   9  18  27  36  45  54  63 
 80   8  17  26  35  44  53  62  71 
 79   7  16  25  34  43  52  61  70 
 78   6  15  24  33  42  51  60  69 
 77   5  14  23  32  41  50  59  68 

 67  58  49  40  31  22  13   4  76 
 66  57  48  39  30  21  12   3  75 
 65  56  47  38  29  20  11   2  74 
 64  55  46  37  28  19  10   1  73 
 63  54  45  36  27  18   9   0  72 
 71  62  53  44  35  26  17   8  80 
 70  61  52  43  34  25  16   7  79 
 69  60  51  42  33  24  15   6  78 
 68  59  50  41  32  23  14   5  77 

 54  55  56  57  58  59  60  61  62 
 63  64  65  66  67  68  69  70  71 
 72  73  74  75  76  77  78  79  80 
  0   1   2   3   4   5   6   7   8 
  9  10  11  12  13  14  15  16  17 
 18  19  20  21  22  23  24  25  26 
 27  28  29  30  31  32  33  34  35 
 36  37  38  39  40  41  42  43  44 
 45  46  47  48  49  50  51  52  53 

 62  61  60  59  58  57  56  55  54 
 71  70  69  68  67  66  65  64  63 
 80  79  78  77  76  75  74  73  72 
  8   7   6   5   4   3   2   1   0 
 17  16  15  14  13  12  11  10   9 
 26  25  24  23  22  21  20  19  18 
 35  34  33  32  31  30  29  28  27 
 44  43  42  41  40  39  38  37  36 
 53  52  51  50  49  48  47  46  45 

 45  46  47  48  49  50  51  52  53 
 36  37  38  39  40  41  42  43  44 
 27  28  29  30  31  32  33  34  35 
 18  19  20  21  22  23  24  25  26 
  9  10  11  12  13  14  15  16  17 
  0   1   2   3   4   5   6   7   8 
 72  73  74  75  76  77  78  79  80 
 63  64  65  66  67  68  69  70  71 
 54  55  56  57  58  59  60  61  62 

 53  52  51  50  49  48  47  46  45 
 44  43  42  41  40  39  38  37  36 
 35  34  33  32  31  30  29  28  27 
 26  25  24  23  22  21  20  19  18 
 17  16  15  14  13  12  11  10   9 
  8   7   6   5   4   3   2   1   0 
 80  79  78  77  76  75  74  73  72 
 71  70  69  68  67  66  65  64  63 
 62  61  60  59  58  57  56  55  54 

  6  15  24  33  42  51  60  69  78 
  7  16  25  34  43  52  61  70  79 
  8  17  26  35  44  53  62  71  80 
  0   9  18  27  36  45  54  63  72 
  1  10  19  28  37  46  55  64  73 
  2  11  20  29  38  47  56  65  74 
  3  12  21  30  39  48  57  66  75 
  4  13  22  31  40  49  58  67  76 
  5  14  23  32  41  50  59  68  77 

 78  69  60  51  42  33  24  15   6 
 79  70  61  52  43  34  25  16   7 
 80  71  62  53  44  35  26  17   8 
 72  63  54  45  36  27  18   9   0 
 73  64  55  46  37  28  19  10   1 
 74  65  56  47  38  29  20  11   2 
 75  66  57  48  39  30  21  12   3 
 76  67  58  49  40  31  22  13   4 
 77  68  59  50  41  32  23  14   5 

  5  14  23  32  41  50  59  68  77 
  4  13  22  31  40  49  58  67  76 
  3  12  21  30  39  48  57  66  75 
  2  11  20  29  38  47  56  65  74 
  1  10  19  28  37  46  55  64  73 
  0   9  18  27  36  45  54  63  72 
  8  17  26  35  44  53  62  71  80 
  7  16  25  34  43  52  61  70  79 
  6  15  24  33  42  51  60  69  78 

 77  68  59  50  41  32  23  14   5 
 76  67  58  49  40  31  22  13   4 
 75  66  57  48  39  30  21  12   3 
 74  65  56  47  38  29  20  11   2 
 73  64  55  46  37  28  19  10   1 
 72  63  54  45  36  27  18   9   0 
 80  71  62  53  44  35  26  17   8 
 79  70  61  52  43  34  25  16   7 
 78  69  60  51  42  33  24  15   6 

 55  56  57  58  59  60  61  62  54 
 64  65  66  67  68  69  70  71  63 
 73  74  75  76  77  78  79  80  72 
  1   2   3   4   5   6   7   8   0 
 10  11  12  13  14  15  16  17   9 
 19  20  21  22  23  24  25  26  18 
 28  29  30  31  32  33  34  35  27 
 37  38  39  40  41  42  43  44  36 
 46  47  48  49  50  51  52  53  45 

 54  62  61  60  59  58  57  56  55 
 63  71  70  69  68  67  66  65  64 
 72  80  79  78  77  76  75  74  73 
  0   8   7   6   5   4   3   2   1 
  9  17  16  15  14  13  12  11  10 
 18  26  25  24  23  22  21  20  19 
 27  35  34  33  32  31  30  29  28 
 36  44  43  42  41  40  39  38  37 
 45  53  52  51  50  49  48  47  46 

 46  47  48  49  50  51  52  53  45 
 37  38  39  40  41  42  43  44  36 
 28  29  30  31  32  33  34  35  27 
 19  20  21  22  23  24  25  26  18 
 10  11  12  13  14  15  16  17   9 
  1   2   3   4   5   6   7   8   0 
 73  74  75  76  77  78  79  80  72 
 64  65  66  67  68  69  70  71  63 
 55  56  57  58  59  60  61  62  54 

 45  53  52  51  50  49  48  47  46 
 36  44  43  42  41  40  39  38  37 
 27  35  34  33  32  31  30  29  28 
 18  26  25  24  23  22  21  20  19 
  9  17  16  15  14  13  12  11  10 
  0   8   7   6   5   4   3   2   1 
 72  80  79  78  77  76  75  74  73 
 63  71  70  69  68  67  66  65  64 
 54  62  61  60  59  58  57  56  55 

 15  24  33  42  51  60  69  78   6 
 16  25  34  43  52  61  70  79   7 
 17  26  35  44  53  62  71  80   8 
  9  18  27  36  45  54  63  72   0 
 10  19  28  37  46  55  64  73   1 
 11  20  29  38  47  56  65  74   2 
 12  21  30  39  48  57  66  75   3 
 13  22  31  40  49  58  67  76   4 
 14  23  32  41  50  59  68  77   5 

  6  78  69  60  51  42  33  24  15 
  7  79  70  61  52  43  34  25  16 
  8  80  71  62  53  44  35  26  17 
  0  72  63  54  45  36  27  18   9 
  1  73  64  55  46  37  28  19  10 
  2  74  65  56  47  38  29  20  11 
  3  75  66  57  48  39  30  21  12 
  4  76  67  58  49  40  31  22  13 
  5  77  68  59  50  41  32  23  14 

 14  23  32  41  50  59  68  77   5 
 13  22  31  40  49  58  67  76   4 
 12  21  30  39  48  57  66  75   3 
 11  20  29  38  47  56  65  74   2 
 10  19  28  37  46  55  64  73   1 
  9  18  27  36  45  54  63  72   0 
 17  26  35  44  53  62  71  80   8 
 16  25  34  43  52  61  70  79   7 
 15  24  33  42  51  60  69  78   6 

  5  77  68  59  50  41  32  23  14 
  4  76  67  58  49  40  31  22  13 
  3  75  66  57  48  39  30  21  12 
  2  74  65  56  47  38  29  20  11 
  1  73  64  55  46  37  28  19  10 
  0  72  63  54  45  36  27  18   9 
  8  80  71  62  53  44  35  26  17 
  7  79  70  61  52  43  34  25  16 
  6  78  69  60  51  42  33  24  15 

 56  57  58  59  60  61  62  54  55 
 65  66  67  68  69  70  71  63  64 
 74  75  76  77  78  79  80  72  73 
  2   3   4   5   6   7   8   0   1 
 11  12  13  14  15  16  17   9  10 
 20  21  22  23  24  25  26  18  19 
 29  30  31  32  33  34  35  27  28 
 38  39  40  41  42  43  44  36  37 
 47  48  49  50  51  52  53  45  46 

 55  54  62  61  60  59  58  57  56 
 64  63  71  70  69  68  67  66  65 
 73  72  80  79  78  77  76  75  74 
  1   0   8   7   6   5   4   3   2 
 10   9  17  16  15  14  13  12  11 
 19  18  26  25  24  23  22  21  20 
 28  27  35  34  33  32  31  30  29 
 37  36  44  43  42  41  40  39  38 
 46  45  53  52  51  50  49  48  47 

 47  48  49  50  51  52  53  45  46 
 38  39  40  41  42  43  44  36  37 
 29  30  31  32  33  34  35  27  28 
 20  21  22  23  24  25  26  18  19 
 11  12  13  14  15  16  17   9  10 
  2   3   4   5   6   7   8   0   1 
 74  75  76  77  78  79  80  72  73 
 65  66  67  68  69  70  71  63  64 
 56  57  58  59  60  61  62  54  55 

 46  45  53  52  51  50  49  48  47 
 37  36  44  43  42  41  40  39  38 
 28  27  35  34  33  32  31  30  29 
 19  18  26  25  24  23  22  21  20 
 10   9  17  16  15  14  13  12  11 
  1   0   8   7   6   5   4   3   2 
 73  72  80  79  78  77  76  75  74 
 64  63  71  70  69  68  67  66  65 
 55  54  62  61  60  59  58  57  56 

 24  33  42  51  60  69  78   6  15 
 25  34  43  52  61  70  79   7  16 
 26  35  44  53  62  71  80   8  17 
 18  27  36  45  54  63  72   0   9 
 19  28  37  46  55  64  73   1  10 
 20  29  38  47  56  65  74   2  11 
 21  30  39  48  57  66  75   3  12 
 22  31  40  49  58  67  76   4  13 
 23  32  41  50  59  68  77   5  14 

 15   6  78  69  60  51  42  33  24 
 16   7  79  70  61  52  43  34  25 
 17   8  80  71  62  53  44  35  26 
  9   0  72  63  54  45  36  27  18 
 10   1  73  64  55  46  37  28  19 
 11   2  74  65  56  47  38  29  20 
 12   3  75  66  57  48  39  30  21 
 13   4  76  67  58  49  40  31  22 
 14   5  77  68  59  50  41  32  23 

 23  32  41  50  59  68  77   5  14 
 22  31  40  49  58  67  76   4  13 
 21  30  39  48  57  66  75   3  12 
 20  29  38  47  56  65  74   2  11 
 19  28  37  46  55  64  73   1  10 
 18  27  36  45  54  63  72   0   9 
 26  35  44  53  62  71  80   8  17 
 25  34  43  52  61  70  79   7  16 
 24  33  42  51  60  69  78   6  15 

 14   5  77  68  59  50  41  32  23 
 13   4  76  67  58  49  40  31  22 
 12   3  75  66  57  48  39  30  21 
 11   2  74  65  56  47  38  29  20 
 10   1  73  64  55  46  37  28  19 
  9   0  72  63  54  45  36  27  18 
 17   8  80  71  62  53  44  35  26 
 16   7  79  70  61  52  43  34  25 
 15   6  78  69  60  51  42  33  24 

 57  58  59  60  61  62  54  55  56 
 66  67  68  69  70  71  63  64  65 
 75  76  77  78  79  80  72  73  74 
  3   4   5   6   7   8   0   1   2 
 12  13  14  15  16  17   9  10  11 
 21  22  23  24  25  26  18  19  20 
 30  31  32  33  34  35  27  28  29 
 39  40  41  42  43  44  36  37  38 
 48  49  50  51  52  53  45  46  47 

 56  55  54  62  61  60  59  58  57 
 65  64  63  71  70  69  68  67  66 
 74  73  72  80  79  78  77  76  75 
  2   1   0   8   7   6   5   4   3 
 11  10   9  17  16  15  14  13  12 
 20  19  18  26  25  24  23  22  21 
 29  28  27  35  34  33  32  31  30 
 38  37  36  44  43  42  41  40  39 
 47  46  45  53  52  51  50  49  48 

 48  49  50  51  52  53  45  46  47 
 39  40  41  42  43  44  36  37  38 
 30  31  32  33  34  35  27  28  29 
 21  22  23  24  25  26  18  19  20 
 12  13  14  15  16  17   9  10  11 
  3   4   5   6   7   8   0   1   2 
 75  76  77  78  79  80  72  73  74 
 66  67  68  69  70  71  63  64  65 
 57  58  59  60  61  62  54  55  56 

 47  46  45  53  52  51  50  49  48 
 38  37  36  44  43  42  41  40  39 
 29  28  27  35  34  33  32  31  30 
 20  19  18  26  25  24  23  22  21 
 11  10   9  17  16  15  14  13  12 
  2   1   0   8   7   6   5   4   3 
 74  73  72  80  79  78  77  76  75 
 65  64  63  71  70  69  68  67  66 
 56  55  54  62  61  60  59  58  57 

 33  42  51  60  69  78   6  15  24 
 34  43  52  61  70  79   7  16  25 
 35  44  53  62  71  80   8  17  26 
 27  36  45  54  63  72   0   9  18 
 28  37  46  55  64  73   1  10  19 
 29  38  47  56  65  74   2  11  20 
 30  39  48  57  66  75   3  12  21 
 31  40  49  58  67  76   4  13  22 
 32  41  50  59  68  77   5  14  23 

 24  15   6  78  69  60  51  42  33 
 25  16   7  79  70  61  52  43  34 
 26  17   8  80  71  62  53  44  35 
 18   9   0  72  63  54  45  36  27 
 19  10   1  73  64  55  46  37  28 
 20  11   2  74  65  56  47  38  29 
 21  12   3  75  66  57  48  39  30 
 22  13   4  76  67  58  49  40  31 
 23  14   5  77  68  59  50  41  32 

 32  41  50  59  68  77   5  14  23 
 31  40  49  58  67  76   4  13  22 
 30  39  48  57  66  75   3  12  21 
 29  38  47  56  65  74   2  11  20 
 28  37  46  55  64  73   1  10  19 
 27  36  45  54  63  72   0   9  18 
 35  44  53  62  71  80   8  17  26 
 34  43  52  61  70  79   7  16  25 
 33  42  51  60  69  78   6  15  24 

 23  14   5  77  68  59  50  41  32 
 22  13   4  76  67  58  49  40  31 
 21  12   3  75  66  57  48  39  30 
 20  11   2  74  65  56  47  38  29 
 19  10   1  73  64  55  46  37  28 
 18   9   0  72  63  54  45  36  27 
 26  17   8  80  71  62  53  44  35 
 25  16   7  79  70  61  52  43  34 
 24  15   6  78  69  60  51  42  33 

 58  59  60  61  62  54  55  56  57 
 67  68  69  70  71  63  64  65  66 
 76  77  78  79  80  72  73  74  75 
  4   5   6   7   8   0   1   2   3 
 13  14  15  16  17   9  10  11  12 
 22  23  24  25  26  18  19  20  21 
 31  32  33  34  35  27  28  29  30 
 40  41  42  43  44  36  37  38  39 
 49  50  51  52  53  45  46  47  48 

 57  56  55  54  62  61  60  59  58 
 66  65  64  63  71  70  69  68  67 
 75  74  73  72  80  79  78  77  76 
  3   2   1   0   8   7   6   5   4 
 12  11  10   9  17  16  15  14  13 
 21  20  19  18  26  25  24  23  22 
 30  29  28  27  35  34  33  32  31 
 39  38  37  36  44  43  42  41  40 
 48  47  46  45  53  52  51  50  49 

 49  50  51  52  53  45  46  47  48 
 40  41  42  43  44  36  37  38  39 
 31  32  33  34  35  27  28  29  30 
 22  23  24  25  26  18  19  20  21 
 13  14  15  16  17   9  10  11  12 
  4   5   6   7   8   0   1   2   3 
 76  77  78  79  80  72  73  74  75 
 67  68  69  70  71  63  64  65  66 
 58  59  60  61  62  54  55  56  57 

 48  47  46  45  53  52  51  50  49 
 39  38  37  36  44  43  42  41  40 
 30  29  28  27  35  34  33  32  31 
 21  20  19  18  26  25  24  23  22 
 12  11  10   9  17  16  15  14  13 
  3   2   1   0   8   7   6   5   4 
 75  74  73  72  80  79  78  77  76 
 66  65  64  63  71  70  69  68  67 
 57  56  55  54  62  61  60  59  58 

 42  51  60  69  78   6  15  24  33 
 43  52  61  70  79   7  16  25  34 
 44  53  62  71  80   8  17  26  35 
 36  45  54  63  72   0   9  18  27 
 37  46  55  64  73   1  10  19  28 
 38  47  56  65  74   2  11  20  29 
 39  48  57  66  75   3  12  21  30 
 40  49  58  67  76   4  13  22  31 
 41  50  59  68  77   5  14  23  32 

 33  24  15   6  78  69  60  51  42 
 34  25  16   7  79  70  61  52  43 
 35  26  17   8  80  71  62  53  44 
